activity_id,activity_name,category,location,price,weather,popularity,duration,profile,season,compatibility_score,description
43908,Festival culturel annuel à Los Angeles,culture,Los Angeles,22.28,Frais,63,1,couple,automne,75.82,"Festival culturel annuel à Los Angeles — Une activité culture exceptionnelle à Los Angeles, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
2261,Plongée sous-marine à Los Angeles,adventure,Los Angeles,99.47,Chaud,56,4,groupe,automne,70.77,"Plongée sous-marine à Los Angeles — Une activité adventure exceptionnelle à Los Angeles, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
6278,Sortie en bateau à Tunis,entertainment,Tunis,138.01,Frais,43,5,groupe,printemps,69.65,"Sortie en bateau à Tunis — Une activité entertainment exceptionnelle à Tunis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
592,Découverte du vieux centre historique de Gabes,culture,Gabes,11.02,Ensoleillé,40,4,groupe,hiver,81.74,"Découverte du vieux centre historique de Gabes — Une activité culture exceptionnelle à Gabes, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
59783,Escalade sur les falaises de Dubai,adventure,Dubai,92.89,Tempéré,89,5,solo,été,97.32,"Escalade sur les falaises de Dubai — Une activité adventure exceptionnelle à Dubai, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
46104,Découverte du vieux centre historique de Rome,culture,Rome,234.41,Pluvieux,60,3,groupe,printemps,63.45,"Découverte du vieux centre historique de Rome — Une activité culture exceptionnelle à Rome, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
42688,Kayak en mer à Athens,adventure,Athens,228.92,Chaud,94,6,familial,automne,78.18,"Kayak en mer à Athens — Une activité adventure exceptionnelle à Athens, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
25147,Dîner-spectacle à Tunis,entertainment,Tunis,12.94,Tempéré,98,1,familial,été,62.14,"Dîner-spectacle à Tunis — Une activité entertainment exceptionnelle à Tunis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
17862,Visite du musée national de Kairouan,culture,Kairouan,280.39,Chaud,89,3,couple,hiver,71.1,"Visite du musée national de Kairouan — Une activité culture exceptionnelle à Kairouan, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
24757,Atelier d’artisanat local à New York,culture,New York,213.77,Chaud,55,6,couple,printemps,64.95,"Atelier d’artisanat local à New York — Une activité culture exceptionnelle à New York, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
8745,Parapente au-dessus de London,adventure,London,156.09,Frais,67,3,couple,printemps,91.95,"Parapente au-dessus de London — Une activité adventure exceptionnelle à London, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
35051,Randonnée dans les forêts autour de Tunis,nature,Tunis,183.93,Pluvieux,54,5,solo,automne,96.7,"Randonnée dans les forêts autour de Tunis — Une activité nature exceptionnelle à Tunis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
19347,Visite du marché central de Kef,gastronomy,Kef,39.38,Ensoleillé,87,2,groupe,été,70.87,"Visite du marché central de Kef — Une activité gastronomy exceptionnelle à Kef, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
41798,Dîner-spectacle à Amsterdam,entertainment,Amsterdam,14.25,Chaud,65,5,familial,été,64.71,"Dîner-spectacle à Amsterdam — Une activité entertainment exceptionnelle à Amsterdam, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
15488,Festival culturel annuel à Cairo,culture,Cairo,254.09,Ensoleillé,77,1,solo,automne,62.33,"Festival culturel annuel à Cairo — Une activité culture exceptionnelle à Cairo, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
11020,Tour gastronomique de Gabes,gastronomy,Gabes,133.43,Chaud,42,3,groupe,automne,99.66,"Tour gastronomique de Gabes — Une activité gastronomy exceptionnelle à Gabes, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
256,Atelier d’artisanat local à New York,culture,New York,162.67,Ensoleillé,57,4,familial,automne,98.37,"Atelier d’artisanat local à New York — Une activité culture exceptionnelle à New York, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
15946,Visite des monuments antiques de Mexico City,culture,Mexico City,224.48,Chaud,71,5,couple,hiver,66.64,"Visite des monuments antiques de Mexico City — Une activité culture exceptionnelle à Mexico City, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
28489,Visite du musée national de Hammamet,culture,Hammamet,242.76,Frais,76,4,familial,automne,73.36,"Visite du musée national de Hammamet — Une activité culture exceptionnelle à Hammamet, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
7284,Visite des monuments antiques de Tozeur,culture,Tozeur,57.45,Chaud,51,2,familial,été,95.62,"Visite des monuments antiques de Tozeur — Une activité culture exceptionnelle à Tozeur, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
12971,Soirée street food à Cairo,gastronomy,Cairo,146.1,Tempéré,58,3,familial,été,66.59,"Soirée street food à Cairo — Une activité gastronomy exceptionnelle à Cairo, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
32016,Soirée musicale à Cape Town,entertainment,Cape Town,48.45,Chaud,98,6,groupe,hiver,96.84,"Soirée musicale à Cape Town — Une activité entertainment exceptionnelle à Cape Town, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
1422,Plongée sous-marine à Sousse,adventure,Sousse,18.26,Tempéré,42,6,solo,hiver,61.86,"Plongée sous-marine à Sousse — Une activité adventure exceptionnelle à Sousse, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
56076,Soirée street food à Tokyo,gastronomy,Tokyo,32.93,Frais,95,4,groupe,hiver,97.41,"Soirée street food à Tokyo — Une activité gastronomy exceptionnelle à Tokyo, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
20898,Dîner étoilé au cœur de Zarzis,gastronomy,Zarzis,204.68,Pluvieux,90,4,groupe,printemps,92.94,"Dîner étoilé au cœur de Zarzis — Une activité gastronomy exceptionnelle à Zarzis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
52450,Festival culturel annuel à Dubai,culture,Dubai,213.95,Ensoleillé,93,6,familial,printemps,81.25,"Festival culturel annuel à Dubai — Une activité culture exceptionnelle à Dubai, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
27208,Croisière écologique à Nabeul,nature,Nabeul,293.26,Ensoleillé,89,2,familial,été,63.21,"Croisière écologique à Nabeul — Une activité nature exceptionnelle à Nabeul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
16492,Tour gastronomique de London,gastronomy,London,109.03,Chaud,64,4,groupe,printemps,82.74,"Tour gastronomique de London — Une activité gastronomy exceptionnelle à London, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
20102,Découverte du vieux centre historique de Gabes,culture,Gabes,103.55,Pluvieux,89,5,couple,hiver,68.1,"Découverte du vieux centre historique de Gabes — Une activité culture exceptionnelle à Gabes, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
23087,Visite du jardin botanique de New York,nature,New York,193.33,Frais,53,4,solo,automne,96.72,"Visite du jardin botanique de New York — Une activité nature exceptionnelle à New York, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
46111,Spectacle de danse contemporaine à Gabes,entertainment,Gabes,286.62,Frais,92,1,familial,printemps,78.03,"Spectacle de danse contemporaine à Gabes — Une activité entertainment exceptionnelle à Gabes, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
16801,Cinéma en plein air à Dubai,entertainment,Dubai,55.58,Frais,45,6,groupe,automne,89.36,"Cinéma en plein air à Dubai — Une activité entertainment exceptionnelle à Dubai, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
39285,Soirée street food à Djerba,gastronomy,Djerba,161.59,Chaud,69,5,solo,automne,88.74,"Soirée street food à Djerba — Une activité gastronomy exceptionnelle à Djerba, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
51495,Spectacle folklorique à Rome,culture,Rome,206.79,Frais,84,1,groupe,hiver,66.31,"Spectacle folklorique à Rome — Une activité culture exceptionnelle à Rome, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
247,Visite du marché central de New York,gastronomy,New York,234.9,Tempéré,69,5,couple,automne,70.46,"Visite du marché central de New York — Une activité gastronomy exceptionnelle à New York, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
50646,Spectacle de danse contemporaine à Kef,entertainment,Kef,207.51,Ensoleillé,40,6,groupe,automne,75.4,"Spectacle de danse contemporaine à Kef — Une activité entertainment exceptionnelle à Kef, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
15067,Visite du jardin botanique de Dubai,nature,Dubai,266.39,Chaud,95,6,solo,automne,88.19,"Visite du jardin botanique de Dubai — Une activité nature exceptionnelle à Dubai, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
51438,Randonnée dans les forêts autour de Prague,nature,Prague,93.22,Frais,83,2,familial,été,96.43,"Randonnée dans les forêts autour de Prague — Une activité nature exceptionnelle à Prague, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
59381,Visite du musée national de Sousse,culture,Sousse,15.75,Chaud,76,4,groupe,hiver,86.15,"Visite du musée national de Sousse — Une activité culture exceptionnelle à Sousse, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
30777,Spectacle de danse contemporaine à Marrakech,entertainment,Marrakech,207.91,Ensoleillé,46,4,couple,printemps,78.9,"Spectacle de danse contemporaine à Marrakech — Une activité entertainment exceptionnelle à Marrakech, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
14677,Soirée musicale à Dubai,entertainment,Dubai,189.84,Pluvieux,78,3,groupe,hiver,77.45,"Soirée musicale à Dubai — Une activité entertainment exceptionnelle à Dubai, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
14194,Visite des monuments antiques de Paris,culture,Paris,298.23,Frais,73,6,solo,printemps,79.69,"Visite des monuments antiques de Paris — Une activité culture exceptionnelle à Paris, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
29656,Safari d’aventure près de Athens,adventure,Athens,121.73,Tempéré,56,6,familial,printemps,66.45,"Safari d’aventure près de Athens — Une activité adventure exceptionnelle à Athens, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
8776,Excursion en quad à Istanbul,adventure,Istanbul,228.38,Chaud,98,5,couple,été,96.34,"Excursion en quad à Istanbul — Une activité adventure exceptionnelle à Istanbul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
17668,Randonnée dans les forêts autour de Rio de Janeiro,nature,Rio de Janeiro,86.08,Pluvieux,84,2,familial,automne,62.02,"Randonnée dans les forêts autour de Rio de Janeiro — Une activité nature exceptionnelle à Rio de Janeiro, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
37375,Festival culturel annuel à Cape Town,culture,Cape Town,136.89,Ensoleillé,87,5,couple,automne,93.53,"Festival culturel annuel à Cape Town — Une activité culture exceptionnelle à Cape Town, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
54787,Dîner-spectacle à Monastir,entertainment,Monastir,267.26,Pluvieux,82,5,couple,automne,63.4,"Dîner-spectacle à Monastir — Une activité entertainment exceptionnelle à Monastir, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
16117,Plongée sous-marine à Cape Town,adventure,Cape Town,44.62,Frais,96,3,couple,automne,61.47,"Plongée sous-marine à Cape Town — Une activité adventure exceptionnelle à Cape Town, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
23950,Tour gastronomique de Berlin,gastronomy,Berlin,224.83,Chaud,54,6,solo,hiver,91.34,"Tour gastronomique de Berlin — Une activité gastronomy exceptionnelle à Berlin, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
57994,Dégustation de plats traditionnels à Istanbul,gastronomy,Istanbul,268.65,Pluvieux,47,4,groupe,printemps,75.1,"Dégustation de plats traditionnels à Istanbul — Une activité gastronomy exceptionnelle à Istanbul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
